date,asset,risk_state,action,direction,entry_price,exit_price,quantity,gross_pnl,cost,net_pnl,account_balance
2023-10-19,SPY,NORMAL,HOLD,LONG_OVERNIGHT,430.21,430.95,23.2445,17.20,10.00,7.20,64249.26
2023-10-20,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,175.46,175.31,56.9930,-8.55,10.00,-18.55,63996.53
2023-10-20,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,42.10,41.89,237.5240,-50.12,10.00,-60.12,63996.53
2023-10-20,TSLA,ELEVATED,HOLD,LONG_OVERNIGHT,220.11,217.01,45.4318,-140.84,10.00,-150.84,63996.53
2023-10-20,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,331.32,331.72,30.1823,12.07,10.00,2.07,63996.53
2023-10-20,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,128.40,128.05,77.8816,-27.26,10.00,-37.26,63996.53
2023-10-20,META,NORMAL,HOLD,LONG_OVERNIGHT,312.81,314.14,31.9683,42.52,10.00,32.52,63996.53
2023-10-20,SPY,NORMAL,HOLD,LONG_OVERNIGHT,426.43,425.98,23.4505,-10.55,10.00,-20.55,63996.53
2023-10-23,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,172.88,170.91,57.8436,-113.95,10.00,-123.95,63590.68
2023-10-23,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,41.39,41.23,241.6218,-38.18,10.00,-48.18,63590.68
2023-10-23,TSLA,ELEVATED,HOLD,LONG_OVERNIGHT,211.99,210.00,47.1720,-93.87,10.00,-103.87,63590.68
2023-10-23,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,326.67,325.47,30.6119,-36.73,10.00,-46.73,63590.68
2023-10-23,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,125.17,124.63,79.8913,-43.14,10.00,-53.14,63590.68
2023-10-23,META,NORMAL,HOLD,LONG_OVERNIGHT,308.65,309.50,32.3992,27.54,10.00,17.54,63590.68
2023-10-23,SPY,NORMAL,HOLD,LONG_OVERNIGHT,421.19,419.61,23.7423,-37.51,10.00,-47.51,63590.68
2023-10-24,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,173.00,173.05,57.8035,2.89,10.00,-7.11,64049.38
2023-10-24,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,42.97,43.08,232.6934,23.74,10.00,13.74,64049.38
2023-10-24,TSLA,ELEVATED,HOLD,LONG_OVERNIGHT,212.08,216.50,47.1520,208.41,10.00,198.41,64049.38
2023-10-24,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,329.32,331.30,30.3656,60.12,10.00,50.12,64049.38
2023-10-24,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,126.56,127.74,79.0139,93.24,10.00,83.24,64049.38
2023-10-24,META,NORMAL,HOLD,LONG_OVERNIGHT,314.01,316.78,31.8461,88.21,10.00,78.21,64049.38
2023-10-24,SPY,NORMAL,HOLD,LONG_OVERNIGHT,420.46,422.65,23.7835,52.09,10.00,42.09,64049.38
2023-10-25,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,173.44,171.88,57.6568,-89.94,10.00,-99.94,63918.89
2023-10-25,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,43.66,43.40,229.0269,-60.69,10.00,-70.69,63918.89
2023-10-25,TSLA,ELEVATED,HOLD,LONG_OVERNIGHT,216.52,215.88,46.1851,-29.56,10.00,-39.56,63918.89
2023-10-25,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,330.53,345.02,30.2544,438.39,10.00,428.39,63918.89
2023-10-25,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,128.56,126.04,77.7847,-196.02,10.00,-206.02,63918.89
2023-10-25,META,NORMAL,HOLD,LONG_OVERNIGHT,312.55,310.00,31.9949,-81.59,10.00,-91.59,63918.89
2023-10-25,SPY,NORMAL,HOLD,LONG_OVERNIGHT,423.63,421.89,23.6055,-41.07,10.00,-51.07,63918.89
2023-10-26,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,171.10,170.37,58.4454,-42.67,10.00,-52.67,63528.15
2023-10-26,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,41.78,41.85,239.3547,17.71,10.00,7.71,63528.15
2023-10-26,TSLA,ELEVATED,HOLD,LONG_OVERNIGHT,212.42,211.32,47.0765,-51.78,10.00,-61.78,63528.15
2023-10-26,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,340.67,340.54,29.3539,-3.82,10.00,-13.82,63528.15
2023-10-26,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,121.39,120.63,82.3791,-62.61,10.00,-72.61,63528.15
2023-10-26,META,NORMAL,HOLD,LONG_OVERNIGHT,299.53,295.00,33.3856,-151.24,10.00,-161.24,63528.15
2023-10-26,SPY,NORMAL,HOLD,LONG_OVERNIGHT,417.55,416.45,23.9492,-26.34,10.00,-36.34,63528.15
2023-10-27,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,166.89,166.91,59.9197,1.20,10.00,-8.80,64778.24
2023-10-27,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,40.33,41.13,247.9790,199.38,10.00,189.38,64778.24
2023-10-27,TSLA,ELEVATED,HOLD,LONG_OVERNIGHT,205.76,210.60,48.6003,235.23,10.00,225.23,64778.24
2023-10-27,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,327.89,330.43,30.4980,77.46,10.00,67.46,64778.24
2023-10-27,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,119.57,126.20,83.6330,554.49,10.00,544.49,64778.24
2023-10-27,META,NORMAL,HOLD,LONG_OVERNIGHT,288.35,294.48,34.6801,212.59,10.00,202.59,64778.24
2023-10-27,SPY,NORMAL,HOLD,LONG_OVERNIGHT,412.55,414.19,24.2395,39.75,10.00,29.75,64778.24
2023-10-30,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,168.22,169.02,59.4460,47.56,10.00,37.56,65410.07
2023-10-30,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,40.50,41.09,246.9136,144.94,10.00,134.94,65410.07
2023-10-30,TSLA,ELEVATED,HOLD,LONG_OVERNIGHT,207.30,209.28,48.2393,95.51,10.00,85.51,65410.07
2023-10-30,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,329.81,333.41,30.3205,109.15,10.00,99.15,65410.07
2023-10-30,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,127.74,129.72,78.2840,155.00,10.00,145.00,65410.07
2023-10-30,META,ELEVATED,HOLD,LONG_OVERNIGHT,296.73,299.09,33.7007,79.53,10.00,69.53,65410.07
2023-10-30,SPY,NORMAL,HOLD,LONG_OVERNIGHT,410.68,413.56,24.3499,70.13,10.00,60.13,65410.07
2023-10-31,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,170.29,169.35,58.7234,-55.20,10.00,-65.20,65133.65
2023-10-31,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,41.16,40.45,242.9484,-172.74,10.00,-182.74,65133.65
2023-10-31,TSLA,ELEVATED,HOLD,LONG_OVERNIGHT,197.36,196.12,50.6688,-62.83,10.00,-72.83,65133.65
2023-10-31,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,337.31,338.85,29.6463,45.66,10.00,35.66,65133.65
2023-10-31,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,132.71,132.75,75.3523,3.01,10.00,-6.99,65133.65
2023-10-31,META,NORMAL,HOLD,LONG_OVERNIGHT,302.66,303.31,33.0404,21.48,10.00,11.48,65133.65
2023-10-31,SPY,NORMAL,HOLD,LONG_OVERNIGHT,415.59,416.18,24.0622,14.20,10.00,4.20,65133.65
2023-11-01,AAPL,BLACKOUT,FLATTEN,FLAT,170.77,171.00,0,0.00,0.00,0.00,65133.65
2023-11-01,NVDA,BLACKOUT,FLATTEN,FLAT,40.78,40.88,0,0.00,0.00,0.00,65133.65
2023-11-01,TSLA,BLACKOUT,FLATTEN,FLAT,200.84,204.04,0,0.00,0.00,0.00,65133.65
2023-11-01,MSFT,BLACKOUT,FLATTEN,FLAT,338.11,339.79,0,0.00,0.00,0.00,65133.65
2023-11-01,AMZN,BLACKOUT,FLATTEN,FLAT,133.09,133.96,0,0.00,0.00,0.00,65133.65
2023-11-01,META,BLACKOUT,FLATTEN,FLAT,301.27,301.85,0,0.00,0.00,0.00,65133.65
2023-11-01,SPY,BLACKOUT,FLATTEN,FLAT,418.20,419.20,0,0.00,0.00,0.00,65133.65
2023-11-02,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,173.97,175.52,57.4812,89.10,10.00,79.10,66172.75
2023-11-02,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,42.33,43.33,236.2670,236.98,10.00,226.98,66172.75
2023-11-02,TSLA,ELEVATED,HOLD,LONG_OVERNIGHT,205.66,212.97,48.6239,355.44,10.00,345.44,66172.75
2023-11-02,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,346.07,347.24,28.8959,33.81,10.00,23.81,66172.75
2023-11-02,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,137.00,138.73,72.9927,126.28,10.00,116.28,66172.75
2023-11-02,META,NORMAL,HOLD,LONG_OVERNIGHT,311.85,317.30,32.0667,174.76,10.00,164.76,66172.75
2023-11-02,SPY,NORMAL,HOLD,LONG_OVERNIGHT,422.66,426.58,23.6597,92.75,10.00,82.75,66172.75
2023-11-03,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,177.57,174.24,56.3158,-187.53,10.00,-197.53,66367.72
2023-11-03,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,43.51,44.02,229.8534,118.14,10.00,108.14,66367.72
2023-11-03,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,218.51,221.15,45.7645,120.82,10.00,110.82,66367.72
2023-11-03,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,348.32,349.63,28.7092,37.61,10.00,27.61,66367.72
2023-11-03,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,138.07,138.99,72.4270,66.63,10.00,56.63,66367.72
2023-11-03,META,ELEVATED,HOLD,LONG_OVERNIGHT,310.87,312.55,32.1678,54.04,10.00,44.04,66367.72
2023-11-03,SPY,NORMAL,HOLD,LONG_OVERNIGHT,430.76,433.14,23.2148,55.25,10.00,45.25,66367.72
2023-11-06,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,176.65,176.38,56.6091,-15.28,10.00,-25.28,66619.19
2023-11-06,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,45.01,45.28,222.1975,62.22,10.00,52.22,66619.19
2023-11-06,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,219.96,223.98,45.4628,182.76,10.00,172.76,66619.19
2023-11-06,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,352.80,353.45,28.3447,18.42,10.00,8.42,66619.19
2023-11-06,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,138.60,138.76,72.1501,11.54,10.00,1.54,66619.19
2023-11-06,META,ELEVATED,HOLD,LONG_OVERNIGHT,314.60,315.98,31.7864,43.87,10.00,33.87,66619.19
2023-11-06,SPY,NORMAL,HOLD,LONG_OVERNIGHT,434.69,435.47,23.0049,17.94,10.00,7.94,66619.19
2023-11-07,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,179.23,179.18,55.7942,-2.79,10.00,-12.79,66750.14
2023-11-07,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,45.75,45.72,218.5745,-6.99,10.00,-16.99,66750.14
2023-11-07,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,219.27,219.98,45.6059,32.38,10.00,22.38,66750.14
2023-11-07,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,356.53,359.40,28.0481,80.50,10.00,70.50,66750.14
2023-11-07,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,139.74,140.55,71.5615,57.96,10.00,47.96,66750.14
2023-11-07,META,ELEVATED,HOLD,LONG_OVERNIGHT,315.80,317.06,31.6656,39.90,10.00,29.90,66750.14
2023-11-07,SPY,NORMAL,HOLD,LONG_OVERNIGHT,435.69,435.69,22.9521,0.00,10.00,-10.00,66750.14
2023-11-08,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,181.82,182.35,54.9994,29.15,10.00,19.15,66827.48
2023-11-08,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,45.96,46.10,217.6042,31.55,10.00,21.55,66827.48
2023-11-08,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,222.18,223.15,45.0086,43.66,10.00,33.66,66827.48
2023-11-08,MSFT,ELEVATED,HOLD,LONG_OVERNIGHT,360.53,361.68,27.7369,31.90,10.00,21.90,66827.48
2023-11-08,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,142.71,142.97,70.0722,18.22,10.00,8.22,66827.48
2023-11-08,META,ELEVATED,HOLD,LONG_OVERNIGHT,318.82,318.14,31.3657,-21.33,10.00,-31.33,66827.48
2023-11-08,SPY,NORMAL,HOLD,LONG_OVERNIGHT,436.93,437.55,22.8870,14.19,10.00,4.19,66827.48
2023-11-09,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,182.89,182.96,54.6777,3.83,10.00,-6.17,66833.52
2023-11-09,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,46.57,47.47,214.7121,191.74,10.00,181.74,66833.52
2023-11-09,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,222.11,219.75,45.0227,-106.25,10.00,-116.25,66833.52
2023-11-09,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,363.20,362.30,27.5330,-24.78,10.00,-34.78,66833.52
2023-11-09,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,142.08,142.02,70.3829,-4.22,10.00,-14.22,66833.52
2023-11-09,META,NORMAL,HOLD,LONG_OVERNIGHT,319.78,319.42,31.2715,-11.26,10.00,-21.26,66833.52
2023-11-09,SPY,NORMAL,HOLD,LONG_OVERNIGHT,437.25,438.43,22.8702,26.99,10.00,16.99,66833.52
2023-11-10,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,182.41,183.97,54.8216,85.52,10.00,75.52,67011.09
2023-11-10,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,46.95,47.50,212.9925,117.15,10.00,107.15,67011.09
2023-11-10,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,209.98,210.03,47.6236,2.38,10.00,-7.62,67011.09
2023-11-10,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,360.69,361.49,27.7246,22.18,10.00,12.18,67011.09
2023-11-10,AMZN,ELEVATED,HOLD,LONG_OVERNIGHT,140.60,140.46,71.1238,-9.96,10.00,-19.96,67011.09
2023-11-10,META,NORMAL,HOLD,LONG_OVERNIGHT,320.55,319.94,31.1964,-19.03,10.00,-29.03,67011.09
2023-11-10,SPY,NORMAL,HOLD,LONG_OVERNIGHT,433.84,435.98,23.0500,49.33,10.00,39.33,67011.09
2023-11-13,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,186.40,185.82,53.6481,-31.12,10.00,-41.12,66699.32
2023-11-13,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,48.33,48.32,206.8894,-3.10,10.00,-13.10,66699.32
2023-11-13,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,214.65,215.60,46.5875,44.26,10.00,34.26,66699.32
2023-11-13,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,369.67,368.22,27.0512,-39.22,10.00,-49.22,66699.32
2023-11-13,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,143.56,142.08,69.6573,-103.09,10.00,-113.09,66699.32
2023-11-13,META,NORMAL,HOLD,LONG_OVERNIGHT,328.77,326.20,30.4164,-78.17,10.00,-88.17,66699.32
2023-11-13,SPY,NORMAL,HOLD,LONG_OVERNIGHT,440.61,439.23,22.6958,-31.32,10.00,-41.32,66699.32
2023-11-14,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,184.80,187.70,54.1126,156.93,10.00,146.93,68099.16
2023-11-14,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,48.62,49.68,205.6767,218.02,10.00,208.02,68099.16
2023-11-14,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,223.71,235.03,44.7007,506.01,10.00,496.01,68099.16
2023-11-14,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,366.68,371.01,27.2717,118.09,10.00,108.09,68099.16
2023-11-14,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,142.59,145.00,70.1311,169.02,10.00,159.02,68099.16
2023-11-14,META,NORMAL,HOLD,LONG_OVERNIGHT,329.19,334.54,30.3776,162.52,10.00,152.52,68099.16
2023-11-14,SPY,NORMAL,HOLD,LONG_OVERNIGHT,440.19,446.32,22.7175,139.26,10.00,129.26,68099.16
2023-11-15,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,187.44,187.85,53.3504,21.87,10.00,11.87,68379.03
2023-11-15,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,49.66,49.94,201.3855,56.19,10.00,46.19,68379.03
2023-11-15,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,237.41,239.29,42.1212,79.19,10.00,69.19,68379.03
2023-11-15,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,370.27,371.28,27.0073,27.28,10.00,17.28,68379.03
2023-11-15,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,145.80,147.06,68.5871,86.42,10.00,76.42,68379.03
2023-11-15,META,NORMAL,HOLD,LONG_OVERNIGHT,336.31,337.93,29.7345,48.17,10.00,38.17,68379.03
2023-11-15,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,448.73,450.11,22.2851,30.75,10.00,20.75,68379.03
2023-11-16,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,188.01,189.57,53.1887,82.97,10.00,72.97,67975.66
2023-11-16,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,48.89,48.68,204.5492,-42.75,10.00,-52.75,67975.66
2023-11-16,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,242.84,239.49,41.1794,-137.95,10.00,-147.95,67975.66
2023-11-16,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,369.67,370.96,27.0512,34.90,10.00,24.90,67975.66
2023-11-16,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,143.20,140.91,69.8324,-159.92,10.00,-169.92,67975.66
2023-11-16,META,NORMAL,HOLD,LONG_OVERNIGHT,332.71,329.37,30.0562,-100.39,10.00,-110.39,67975.66
2023-11-16,SPY,ELEVATED,HOLD,LONG_OVERNIGHT,449.68,449.22,22.2380,-10.23,10.00,-20.23,67975.66
2023-11-17,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,189.71,190.25,52.7120,28.46,10.00,18.46,67677.62
2023-11-17,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,49.48,49.52,202.1019,8.89,10.00,-1.11,67677.62
2023-11-17,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,233.59,232.00,42.8101,-68.07,10.00,-78.07,67677.62
2023-11-17,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,376.17,373.61,26.5837,-68.06,10.00,-78.06,67677.62
2023-11-17,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,142.83,142.66,70.0133,-11.90,10.00,-21.90,67677.62
2023-11-17,META,NORMAL,HOLD,LONG_OVERNIGHT,334.19,330.26,29.9231,-117.60,10.00,-127.60,67677.62
2023-11-17,SPY,NORMAL,HOLD,LONG_OVERNIGHT,450.23,450.24,22.2109,0.22,10.00,-9.78,67677.62
2023-11-20,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,189.69,189.89,52.7176,10.54,10.00,0.54,67633.26
2023-11-20,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,49.30,49.31,202.8480,2.84,10.00,-7.16,67633.26
2023-11-20,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,234.30,234.04,42.6803,-11.10,10.00,-21.10,67633.26
2023-11-20,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,369.85,371.22,27.0380,37.04,10.00,27.04,67633.26
2023-11-20,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,145.18,145.13,68.8800,-3.44,10.00,-13.44,67633.26
2023-11-20,META,NORMAL,HOLD,LONG_OVERNIGHT,335.04,334.89,29.8472,-4.48,10.00,-14.48,67633.26
2023-11-20,SPY,NORMAL,HOLD,LONG_OVERNIGHT,450.79,450.53,22.1833,-5.77,10.00,-15.77,67633.26
2023-11-21,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,191.45,191.41,52.2330,-2.09,10.00,-12.09,67210.43
2023-11-21,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,50.41,50.13,198.3773,-56.14,10.00,-66.14,67210.43
2023-11-21,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,235.60,235.04,42.4448,-23.77,10.00,-33.77,67210.43
2023-11-21,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,377.44,375.67,26.4943,-46.89,10.00,-56.89,67210.43
2023-11-21,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,146.13,143.91,68.4322,-151.92,10.00,-161.92,67210.43
2023-11-21,META,NORMAL,HOLD,LONG_OVERNIGHT,339.97,338.33,29.4144,-48.24,10.00,-58.24,67210.43
2023-11-21,SPY,NORMAL,HOLD,LONG_OVERNIGHT,454.26,453.18,22.0138,-23.78,10.00,-33.78,67210.43
2023-11-22,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,190.64,191.49,52.4549,44.59,10.00,34.59,67484.03
2023-11-22,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,49.94,49.85,200.2243,-18.42,10.00,-28.42,67484.03
2023-11-22,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,241.20,242.04,41.4594,34.83,10.00,24.83,67484.03
2023-11-22,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,373.07,378.00,26.8046,132.15,10.00,122.15,67484.03
2023-11-22,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,143.90,144.57,69.4927,46.56,10.00,36.56,67484.03
2023-11-22,META,NORMAL,HOLD,LONG_OVERNIGHT,336.98,339.21,29.6754,66.18,10.00,56.18,67484.03
2023-11-22,SPY,NORMAL,HOLD,LONG_OVERNIGHT,453.27,454.98,22.0619,37.73,10.00,27.73,67484.03
2023-11-24,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,191.31,190.87,52.2712,-23.00,10.00,-33.00,67267.72
2023-11-24,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,48.72,48.47,205.2714,-50.50,10.00,-60.50,67267.72
2023-11-24,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,234.21,233.75,42.6967,-19.64,10.00,-29.64,67267.72
2023-11-24,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,377.85,377.33,26.4655,-13.76,10.00,-23.76,67267.72
2023-11-24,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,146.71,146.70,68.1617,-0.68,10.00,-10.68,67267.72
2023-11-24,META,NORMAL,HOLD,LONG_OVERNIGHT,341.49,340.13,29.2834,-39.83,10.00,-49.83,67267.72
2023-11-24,SPY,NORMAL,HOLD,LONG_OVERNIGHT,455.02,455.07,21.9771,1.10,10.00,-8.90,67267.72
2023-11-27,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,189.97,189.92,52.6399,-2.63,10.00,-12.63,67223.00
2023-11-27,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,47.78,47.80,209.3101,5.02,10.00,-4.98,67223.00
2023-11-27,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,235.45,236.89,42.4719,61.16,10.00,51.16,67223.00
2023-11-27,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,377.43,376.78,26.4950,-17.22,10.00,-27.22,67223.00
2023-11-27,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,146.74,147.53,68.1477,53.84,10.00,43.84,67223.00
2023-11-27,META,NORMAL,HOLD,LONG_OVERNIGHT,338.23,336.18,29.5657,-60.61,10.00,-70.61,67223.00
2023-11-27,SPY,NORMAL,HOLD,LONG_OVERNIGHT,455.30,454.65,21.9635,-14.28,10.00,-24.28,67223.00
2023-11-28,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,189.79,189.78,52.6898,-0.53,10.00,-10.53,67071.37
2023-11-28,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,48.24,48.24,207.2883,-1.24,10.00,-11.24,67071.37
2023-11-28,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,236.08,236.68,42.3585,25.41,10.00,15.41,67071.37
2023-11-28,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,378.61,378.35,26.4124,-6.87,10.00,-16.87,67071.37
2023-11-28,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,147.73,146.98,67.6911,-50.77,10.00,-60.77,67071.37
2023-11-28,META,NORMAL,HOLD,LONG_OVERNIGHT,334.70,333.40,29.8775,-38.84,10.00,-48.84,67071.37
2023-11-28,SPY,NORMAL,HOLD,LONG_OVERNIGHT,454.48,454.08,22.0032,-8.80,10.00,-18.80,67071.37
2023-11-29,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,190.40,190.90,52.5210,26.26,10.00,16.26,67398.16
2023-11-29,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,47.82,48.38,209.1132,116.69,10.00,106.69,67398.16
2023-11-29,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,246.72,249.21,40.5318,100.92,10.00,90.92,67398.16
2023-11-29,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,382.70,383.76,26.1301,27.70,10.00,17.70,67398.16
2023-11-29,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,147.03,147.85,68.0133,55.77,10.00,45.77,67398.16
2023-11-29,META,NORMAL,HOLD,LONG_OVERNIGHT,338.99,339.69,29.4994,20.65,10.00,10.65,67398.16
2023-11-29,SPY,NORMAL,HOLD,LONG_OVERNIGHT,454.93,457.15,21.9814,48.80,10.00,38.80,67398.16
2023-11-30,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,189.37,189.84,52.8067,24.82,10.00,14.82,67263.53
2023-11-30,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,48.14,48.02,207.7275,-24.10,10.00,-34.10,67263.53
2023-11-30,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,244.14,245.14,40.9601,40.96,10.00,30.96,67263.53
2023-11-30,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,378.85,378.49,26.3957,-9.50,10.00,-19.50,67263.53
2023-11-30,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,146.32,144.76,68.3434,-106.62,10.00,-116.62,67263.53
2023-11-30,META,NORMAL,HOLD,LONG_OVERNIGHT,332.20,331.89,30.1023,-9.33,10.00,-19.33,67263.53
2023-11-30,SPY,NORMAL,HOLD,LONG_OVERNIGHT,454.61,455.48,21.9969,19.14,10.00,9.14,67263.53
2023-12-01,AAPL,NORMAL,HOLD,LONG_OVERNIGHT,189.95,190.33,52.6454,20.01,10.00,10.01,66744.33
2023-12-01,NVDA,NORMAL,HOLD,LONG_OVERNIGHT,46.77,46.53,213.8123,-52.38,10.00,-62.38,66744.33
2023-12-01,TSLA,NORMAL,HOLD,LONG_OVERNIGHT,240.08,233.14,41.6528,-289.07,10.00,-299.07,66744.33
2023-12-01,MSFT,NORMAL,HOLD,LONG_OVERNIGHT,378.91,376.76,26.3915,-56.74,10.00,-66.74,66744.33
2023-12-01,AMZN,NORMAL,HOLD,LONG_OVERNIGHT,146.09,146.00,68.4510,-6.16,10.00,-16.16,66744.33
2023-12-01,META,NORMAL,HOLD,LONG_OVERNIGHT,327.15,325.48,30.5670,-51.05,10.00,-61.05,66744.33
